hashtag,GRUENE,LINKE,CDUCSU,SPD,AFD,FDP
ginsburg,1,0,0,0,0,0
girlswelcome,0,0,0,0,1,0
glad,0,0,0,1,0,0
glasen,0,0,0,1,0,0
glaub,1,0,0,0,0,0
glaube,0,0,0,0,1,0
glauben,0,0,0,0,2,0
glaubenslehre,0,0,0,0,1,0
glaubwürdigkeit,0,0,0,0,1,0
gleich,5,11,1,9,0,1
gleichberechtigt,0,0,0,1,1,0
gleichberechtigung,2,8,2,3,2,2
gleiche,0,0,0,0,1,0
gleichen,0,2,0,1,0,0
gleicher,0,3,0,3,0,0
gleicherlohn,0,0,0,1,0,0
gleicherlohnfürgleichearbeit,0,0,2,0,0,0
gleichermaßen,1,0,0,0,0,0
gleiches,0,1,0,0,0,0
gleichheit,0,1,0,0,1,0
gleichmacherei,0,0,1,0,0,0
gleichsetzen,0,0,0,0,1,0
gleichstelling,0,0,0,1,0,0
gleichstellung,4,8,0,6,3,1
gleichstellungs,0,0,0,0,1,0
gleichstellungsfragen,1,0,0,0,0,0
gleichstellungsjahr,0,1,0,0,0,0
gleichstellungspolitik,1,1,0,0,0,0
gleichstellungsstelle,0,0,2,0,0,0
gleichstellungszwecken,1,0,0,0,0,0
gleichwertige,0,0,1,1,0,0
global,2,4,0,0,0,2
globale,0,0,0,0,1,0
globalisierung,0,0,0,0,1,0
globalisten,0,0,0,0,1,0
globally,0,1,0,0,0,0
glocke,0,1,0,0,0,0
gläubige,0,0,0,0,1,0
glücken,0,0,1,1,0,0
glücklich,1,0,0,0,0,0
glückwunsch,1,2,0,1,0,0
go,1,0,0,0,0,0
goals,0,0,0,1,0,0
goeke,1,0,0,0,0,0
gold,0,0,0,0,1,0
goldene,0,1,0,0,0,0
goldenerzaunpfahl,0,7,0,0,0,0
goldenes,0,0,0,0,1,0
goldman,0,0,0,1,0,0
goldrichtig,1,0,0,0,0,0
gomringer,0,0,0,0,1,0
good,1,1,0,2,0,0
google,1,0,0,0,0,1
gott,0,0,4,0,7,0
government,0,0,0,1,0,0
grafik,0,0,0,1,1,0
grammatik,0,0,0,0,4,0
grammatikalisch,0,0,0,1,1,0
grammatisch,0,0,1,0,0,0
gratulation,0,0,0,0,1,0
gravierend,0,1,0,0,0,0
great,1,0,0,4,0,0
greatly,0,0,0,1,0,0
greendigitaldeal,1,0,0,0,0,0
greennewdeal,1,0,0,0,0,0
greenpeace,0,0,0,0,1,0
greifen,2,0,2,1,4,1
greifswald,0,0,0,0,1,0
greiz,0,0,0,0,4,0
grenze,0,0,0,0,1,0
grenzenlos,0,0,0,0,1,0
grenzschließungen,0,0,0,0,1,0
greta,0,0,0,0,1,0
grieche,0,0,0,0,1,0
griechisch,0,0,0,0,1,0
groko,2,3,0,0,4,1
grotesk,0,1,0,0,0,0
growth,0,0,0,1,0,0
groß,1,3,2,1,2,0
großartig,1,1,0,0,0,0
großartige,0,1,0,0,0,0
großartiges,1,0,0,0,0,0
großbritannien,0,0,0,0,2,0
große,0,0,0,0,2,0
großkonzerne,0,0,0,0,2,0
großstadt,0,0,0,0,1,0
großteil,0,0,5,0,0,0
gruene,0,0,0,0,4,0
grueneverhindern,0,0,0,1,1,0
grund,3,2,2,1,1,1
grunderwerbssteuer,0,0,0,0,1,0
grunderwerbsteuer,0,0,0,0,1,0
grundgesetz,0,0,1,0,1,0
grundgesetzwidrig,0,0,0,0,1,0
grundgesetzänderung,0,0,0,0,0,1
grundlage,0,0,0,0,2,0
grundlegend,0,0,0,1,0,0
grundlegende,0,0,0,0,1,0
grundlehrplan,0,0,0,0,1,0
grundrente,1,0,0,0,1,0
grundrentefueralle,0,0,0,0,1,0
grundsatzprogramm,0,0,0,0,1,0
grundschulen,0,0,0,0,1,0
grundschüler,0,0,0,0,1,0
grundstein,0,0,0,1,0,1
grundsätzlich,0,0,0,0,0,1
gruppe,0,1,0,1,0,1
gruppenklagerecht,1,0,0,0,0,0
gruselig,0,6,0,0,0,0
gräfe,1,0,0,0,0,0
grässlichen,0,1,0,0,0,0
gröhlen,0,0,0,1,0,0
grölemeyers,0,0,0,0,1,0
gröpl,0,0,0,0,0,1
grün,3,0,2,0,9,3
grün_ix,0,0,0,0,1,0
gründen,0,0,0,0,1,0
gründend,0,0,0,0,0,1
gründerinnen,0,0,0,0,0,1
gründerszene,0,0,0,0,0,1
gründungsphase,0,0,0,0,1,0
grüne,5,1,6,2,16,3
grünes,1,0,0,0,0,0
grünesbundestagswahlprogramm,0,0,0,0,1,0
grüninnen,0,0,0,0,5,0
grünlinke,0,0,0,0,2,0
grünlinken,0,0,0,0,1,0
grünlinkes,0,0,0,0,1,0
grüßen,0,0,0,1,1,0
gt,1,0,0,0,1,3
guck,0,1,0,0,0,0
guckt,0,1,0,0,0,0
gulag,0,0,0,0,1,0
gut,4,2,3,5,11,2
gutachten,1,0,0,0,0,0
gute,1,0,2,0,2,0
gutefragenschlechteantworten,0,0,0,0,1,0
guten,0,0,0,0,1,1
gutmenschen,0,0,0,0,1,0
gutturaler,0,0,0,0,1,0
gäbe,0,1,0,0,0,0
gängelei,0,0,1,0,0,0
gängig,0,1,0,0,0,0
gärtnerin,0,0,0,0,1,0
gäst,0,0,0,0,1,0
gönnen,0,0,1,0,0,0
gör,0,0,0,0,1,0
götzentempel,0,0,0,0,1,0
günstige,1,0,0,0,0,0
günstlingswirtschaft,0,0,0,0,1,0
günter,0,0,0,0,1,0
hab,1,1,0,0,1,0
habeck,0,0,0,0,1,0
haben,3,1,0,0,1,0
hach,0,0,0,0,1,0
had,0,1,0,0,0,0
haft,0,1,0,0,0,0
hagelvoll,0,0,0,0,1,0
hakları,0,1,0,0,0,0
halleluja,0,0,1,0,0,0
hallo,0,1,0,0,0,0
halt,0,0,2,0,2,0
halte,1,0,6,1,2,0
halten,0,1,3,1,8,1
haltung,0,0,0,1,0,0
hamburg,0,0,0,0,1,0
hamburger,0,1,0,0,0,0
hamburghasstgesunde,0,0,0,0,1,0
hand,0,2,0,0,2,0
handeln,0,3,2,0,1,2
handhaben,0,0,2,0,0,0
handlungsempfehlungen,0,0,0,0,1,0
handwerk,0,0,0,0,1,0
handwerker,0,0,0,1,0,0
handycap,0,0,0,0,1,0
hannah,0,0,0,0,1,0
hannover,2,1,3,0,5,0
hans,0,2,0,2,0,0
harbarth,0,0,0,0,2,0
hardliner,0,0,0,0,1,0
hark,0,1,0,0,0,0
harmlose,1,0,0,0,0,1
harriett,1,0,0,0,0,0
harry,0,0,0,0,1,0
hart,1,0,0,0,1,0
harte,0,0,0,0,1,0
hartz,0,1,0,0,0,0
has,1,1,0,1,0,0
hasbro,0,0,0,0,1,0
haseloff,0,1,0,0,1,0
hass,1,1,2,1,1,0
hassen,0,1,0,0,0,0
hasser,0,0,0,0,1,0
hasst,0,2,0,0,0,0
hater,1,0,0,0,0,0
hauer,0,0,1,0,0,0
hauptmann,0,0,0,0,1,0
hauptproblem,0,0,0,0,1,0
hauptsache,0,0,0,0,3,1
hausarbeit,0,0,0,0,1,0
hausarbeiten,0,0,0,1,0,0
hausen,0,0,0,0,2,0
haushalt,1,0,0,0,1,0
haushalt2021,0,0,0,0,1,0
haushaltsausschuss,1,0,0,0,0,0
haushaltsdebatte,0,0,0,0,2,0
haushaltspolitik,1,0,0,1,0,0
hausverwalter,0,0,0,0,1,0
have,2,0,0,2,0,0
head,0,0,0,1,0,0
headquarters,0,1,0,0,0,0
health,0,0,0,1,0,0
hebräisch,0,0,0,0,1,0
heer,0,1,0,0,0,0
heforshe,0,0,0,1,0,0
heidenreich,0,0,0,0,1,0
heiko,0,1,0,0,0,0
heikoinnen,0,0,0,0,1,0
heilanstalt,0,0,0,0,1,0
heillos,0,0,0,1,0,0
heilpraktiker,1,0,0,0,0,0
heilsam,0,1,0,0,0,0
heimat,0,0,0,0,3,2
heimatderweltverbesserer,0,0,0,1,0,0
heiß,0,0,0,0,3,0
helau,0,0,0,0,1,0
helena,0,0,0,1,0,0
helfen,2,2,0,0,3,0
hellen,4,0,0,0,0,0
hello,0,1,0,0,0,0
help,0,0,0,1,0,0
henkel,0,0,0,0,1,0
henning,0,0,0,0,1,0
heranzuziehen,0,0,0,0,0,1
heraus,1,0,0,0,2,0
herausfinden,0,1,0,0,0,0
herausforderung,0,0,0,0,0,1
herausragende,0,0,0,1,0,0
herausragender,0,0,0,0,1,0
herbeihyperventilieren,0,0,0,0,1,0
here,1,0,0,0,0,0
herein,0,0,0,0,1,0
hereinfallen,0,0,0,0,0,1
herkunft,0,0,0,1,0,0
herr,1,2,0,1,8,0
herrenabt,0,0,0,0,1,0
herrlich,0,0,0,0,1,0
herrn,0,0,0,0,3,0
herrschaft,0,1,0,0,1,1
herrschen,0,1,0,0,0,0
herstellen,1,0,0,0,0,1
hervor,0,2,0,0,0,0
herz,1,0,0,0,1,0
herzensprojekt,1,0,0,0,0,0
herzlich,1,0,0,0,0,0
herzliche,0,0,0,2,0,0
hessen,0,0,0,0,3,0
hessischer,0,0,0,0,1,0
hetzblättern,0,1,0,0,0,0
hetze,0,1,0,1,3,0
hetzen,0,1,0,0,0,0
hetzer,0,0,0,0,0,1
hetzerinnen,0,0,0,0,0,1
heuchlerisch,0,0,0,0,1,0
heute,6,9,2,4,3,3
heutig,1,0,2,1,3,0
heutige,0,1,1,0,0,0
heutzutage,0,0,0,1,0,0
hier,5,2,2,0,2,0
hierarchie,0,1,0,0,0,0
highest,0,1,0,1,0,0
highlight,0,1,0,0,0,0
hilfe,0,0,0,0,1,1
hilfsprogramme,1,0,0,0,0,0
hinauslaufe,0,0,0,0,1,0
hindern,0,0,0,0,1,0
hindernis,0,0,0,0,2,0
hingegen,0,0,0,1,0,0
hinschauen,0,0,0,0,0,1
hinterfragen,1,1,1,0,0,0
hinterher,1,0,0,0,1,0
hinweisen,2,0,0,0,0,0
hinzu,0,1,0,0,0,0
hinzufügen,0,0,1,0,0,0
hippe,0,0,0,0,1,0
hirn,0,0,0,0,1,0
hirngespinst,0,0,0,0,1,0
historic,0,0,0,1,0,0
historie,0,0,1,0,0,0
historiker,0,1,0,0,0,0
hit,0,0,0,1,0,0
hitler,0,0,0,0,1,0
hm,0,0,0,0,1,0
hmm,0,0,0,0,0,1
hoch,4,1,0,1,0,1
hochbruckerstr,0,0,0,0,1,0
hochkarätig,0,0,0,0,1,0
hochkultur,0,0,0,0,1,0
hochschule,3,2,1,0,0,0
hoffen,0,0,1,0,1,1
hoffentlich,0,0,1,0,1,0
hoffnung,0,0,1,0,0,0
holen,1,1,0,0,2,0
holocaust,0,1,0,0,1,0
homburg,0,0,0,0,1,0
homeoffice,1,0,0,1,1,0
homo,0,0,0,0,1,0
homoehe,0,0,0,0,1,0
homogenität,0,0,0,0,0,1
homophobie,0,0,0,0,1,0
honoraruntergrenzen,0,1,0,0,0,0
honored,0,0,0,1,0,0
hormonbehandlung,0,0,0,0,1,0
hornscheidt,0,0,0,2,1,0
hort,0,1,0,0,0,0
hoschule,0,1,0,0,0,0
hosting,0,0,0,2,0,0
how,0,1,0,0,0,0
hpbaxxter,0,1,0,0,0,0
html,1,0,0,0,0,0
http,1,0,0,0,0,0
hubschrauber,0,0,0,0,1,0
human,0,0,0,4,0,0
humanity,0,0,0,0,0,1
humanright,0,0,0,0,0,1
humanrights,0,0,0,2,0,0
humor,0,0,0,0,1,0
humoriges,0,0,0,0,1,0
hungarian,0,0,0,1,0,0
hungary,1,0,0,0,0,0
hurrawirverblöden,0,0,0,0,1,0
hut,1,0,0,0,0,0
hymne,0,0,0,0,1,0
hype,0,0,0,0,1,0
hyperhyper,0,1,0,0,0,0
hysterie,0,0,0,0,6,0
hysterisch,0,0,0,0,1,0
hysterische,0,0,0,0,1,0
hälfte,1,0,0,0,0,1
hälftedermacht,1,0,0,0,0,0
hängen,0,1,0,0,0,0
häufig,1,2,0,0,0,0
häusliche,0,0,0,0,0,1
höchst,0,0,0,0,2,0
höchste,0,0,0,0,2,0
höchstens,0,1,0,0,0,0
höhe,0,1,0,0,0,0
hölderlin,0,0,0,1,0,0
hölle,0,0,1,0,0,0
hör,0,0,0,0,1,0
hören,2,1,4,1,5,1
hört,0,0,1,0,0,0
ich,49,43,60,33,73,26
ick,0,0,0,0,1,0
icon,1,0,0,0,0,0
idahobit,0,0,0,1,0,0
idahobit2021,0,0,0,1,0,0
idee,3,2,0,0,2,1
ideell,0,1,0,0,0,0
identifizieren,0,0,0,0,1,0
identity,0,0,0,1,0,0
identität,1,1,0,0,3,0
identitätspolitik,0,1,0,0,0,2
ideologe,0,0,0,0,5,0
ideologen,0,0,0,0,3,0
ideologie,1,1,2,0,18,2
ideologin,0,0,0,0,1,0
ideologisch,0,0,3,0,4,0
ideologische,0,0,0,0,3,0
ideologisierung,0,0,0,0,1,0
ideology,0,0,0,1,0,0
idiotie,0,0,0,0,2,0
idz,0,0,0,0,1,0
if,1,0,0,0,0,0
ig,0,0,0,0,1,0
igf2018,0,1,0,0,0,0
ignorieren,0,0,0,0,1,0
illegal,0,0,0,0,1,0
illiberal,0,0,1,0,0,0
illusion,0,0,0,0,1,0
ilmenau,0,0,0,0,1,0
ilo,0,1,0,0,0,0
im,3,2,2,0,8,0
imbokodo,0,1,0,0,0,0
imgleichschrittmarsch,0,0,0,0,1,0
immer,2,0,0,0,1,0
immerhin,0,0,0,0,2,0
impfdosen,0,0,0,0,1,0
implying,0,1,0,0,0,0
important,1,1,0,2,0,0
impressed,0,0,0,1,0,0
impressiv,0,0,0,1,0,0
impressive,0,1,0,0,0,0
impuls,1,0,0,0,0,0
impunity,0,0,0,1,0,0
in,9,8,3,2,14,2
inakzeptabel,0,0,0,1,0,0
incalculable,1,0,0,0,0,0
incl,0,0,0,2,0,0
including,0,0,0,2,0,0
inclusion,0,0,0,2,0,0
income,0,0,0,1,0,0
india,0,1,0,0,0,0
indianer,0,0,0,1,3,0
indigene,0,0,0,0,1,0
indirekt,0,0,0,1,0,0
individualität,0,0,0,0,0,1
individuals,0,0,0,1,0,0
individuell,0,0,0,0,0,1
indoktriniert,0,0,0,0,2,0
indymedia,0,0,0,0,1,0
inequalities,1,0,0,0,0,0
inequality,1,0,0,0,0,0
influencerin,0,1,0,0,1,0
info,0,1,1,1,1,1
information,0,0,1,0,1,0
informatives,0,1,0,0,0,0
infostand,0,0,0,0,1,0
infoveranstaltung,0,0,0,0,1,0
ingenieur,0,0,0,0,2,0
ingenieurbüro,0,0,0,0,1,0
ingenieurin,0,0,0,0,0,1
ingenieurwissenschaften,0,0,0,0,1,0
inhalt,1,0,0,0,1,0
inhaltlich,0,0,1,0,1,0
inhaltsleere,0,0,0,0,1,0
inhaltslosen,0,0,0,0,1,0
initiative,1,0,1,0,3,0
inklusion,1,1,0,0,1,0
inklusionsteams,0,0,0,0,1,0
inklusiv,0,1,0,0,0,0
inklusive,2,0,0,0,1,0
inklusiver,2,0,0,0,0,0
inkompetenz,0,0,0,0,1,0
innen,6,9,2,0,20,0
innenhirne,0,0,0,0,1,0
innenkonferenz,1,0,0,0,0,0
innenministerium,0,0,0,0,1,0
innenrechte,0,0,0,1,0,0
innenzahlern,0,0,0,0,1,0
inner,0,0,0,0,1,0
innere,0,0,0,0,0,1
innovative,0,0,0,1,0,0
input,1,0,0,0,0,0
insdustriellen,0,0,0,0,1,0
insider,0,1,0,0,0,0
insights,0,0,0,1,0,0
insofern,0,1,0,0,1,1
insolvenzrecht,1,0,0,0,0,0
inspector,1,0,0,0,0,0
inspirieren,0,0,0,0,0,1
inspiring,0,1,0,1,0,0
instagram,0,0,0,0,1,0
instanz,0,0,1,0,0,0
institut,2,0,0,0,0,0
institution,0,0,1,0,0,0
institutions,0,0,0,2,0,0
instrumentalisieren,1,0,0,0,0,0
insurance,0,0,0,1,0,0
inszenieren,1,0,0,0,2,0
int,0,0,0,1,0,0
integrieren,0,0,0,0,1,0
intellektuell,0,0,0,0,4,0
intelligent,0,0,0,1,0,0
interessant,4,0,1,1,0,0
interessante,1,0,0,0,1,0
interesse,1,0,0,0,1,0
interessieren,0,1,3,1,1,1
interesssensvertretung,1,0,0,0,0,0
intergeschlechtlicher,0,0,0,1,0,0
intern,1,0,0,0,0,1
international,1,0,0,0,0,1
internationalenfrauentag,0,0,0,1,0,0
internationalsozialistischen,0,0,0,0,1,0
internationalwomensday,0,0,0,3,0,0
interne,0,0,0,0,1,0
internet,1,0,0,0,1,0
intersex,0,0,0,1,0,0
intersexuell,0,1,0,0,0,0
intervention,1,0,0,0,0,0
interview,0,1,0,1,0,0
intl,0,0,0,1,0,0
into,0,0,0,1,0,0
introduce,0,1,0,0,0,0
inventar,0,0,0,0,1,0
investition,0,1,0,0,0,0
invitation,1,0,0,0,0,0
inwiefern,0,1,0,0,1,0
inworknopoverty,1,0,0,0,0,0
inzest,0,0,0,0,1,0
inzwischen,1,0,0,0,2,0
irak,0,0,0,0,1,0
ireland,1,0,0,0,0,0
irelandreferendum,1,0,0,0,0,0
irfsummit2021,0,0,0,0,1,0
irgendwann,1,0,0,0,1,0
irgendwas,1,0,0,1,2,0
irgendwie,0,1,2,0,0,0
irland,1,0,0,0,0,0
ironie,0,0,1,0,2,0
irre,0,0,0,0,1,0
irreführend,0,0,1,0,0,0
irren,0,0,1,0,5,0
irrergehtnichtmehr,0,0,0,0,1,0
irrlehre,0,0,0,0,1,0
irrsinn,0,0,2,0,13,1
irrsinnig,0,1,0,0,1,0
irrweg,0,0,0,0,2,0
irssinn,0,0,1,0,0,0
is,5,3,0,13,0,2
isadora,1,0,0,0,0,0
isixhosa,0,1,0,0,0,0
islam,0,0,0,0,1,0
islamisierung,0,0,0,0,5,0
islamismus,0,0,0,0,1,0
islamistischer,0,0,0,0,1,0
islamverbände,0,0,0,0,1,0
island,0,4,0,0,0,0
israeli,0,0,0,1,0,0
issue,0,0,0,0,0,1
issues,0,0,0,1,0,0
ist,0,0,0,0,2,0
istanbul,0,0,0,1,0,1
istanbulkonvention,0,0,0,1,0,0
it,2,2,0,4,1,1
italian,0,0,0,1,0,0
italien,1,0,0,0,0,0
its,0,1,0,0,0,0
iv,0,1,0,0,0,0
iwd,0,0,0,1,0,0
iwd2018,0,0,0,1,0,1
iwd2021,0,0,0,1,0,0
iwf,0,0,0,0,2,0
iwie,0,0,1,0,0,0
ix,0,0,0,0,1,0
ixe,0,0,0,0,2,0
ja,1,1,1,0,4,0
jahn,1,0,0,0,0,0
jahr,13,12,1,3,8,2
jahr10telangen,0,0,0,0,1,0
jahrderdemokratie,0,1,0,0,0,0
jahrelang,0,0,0,0,0,1
jahrestag,0,0,0,0,1,0
jahrhundert,2,1,0,0,1,0
jahrtausend,0,0,0,0,1,0
jahrzehnt,0,0,0,0,1,0
jakobiner,0,0,0,0,1,0
jakobinischen,0,0,0,0,1,0
jamaissanselles,0,0,0,2,0,0
jannik,0,0,0,1,0,0
januar,1,1,0,0,0,0
jarasch,0,0,0,0,1,0
je,0,0,0,0,1,0
jed,1,0,3,0,3,0
jede,0,1,0,0,0,0
jedenfalls,0,1,0,0,1,0
jedens,0,0,0,1,0,0
jemals,0,0,0,0,0,1
jemand,1,0,0,0,0,0
jenny,0,0,0,0,1,0
jesus,0,0,1,0,1,0
jetzt,3,1,1,1,12,0
jeweilig,0,0,0,0,0,1
jfvonheute,0,0,0,0,1,0
job,0,1,1,2,0,0
jobs,0,0,0,0,1,0
joe,0,0,0,0,1,0
journal,1,0,0,0,0,0
journalism,1,0,0,0,0,0
journalismus,0,0,1,0,0,0
journalist,0,1,1,0,0,1
journalistin,1,0,0,0,1,0
journalistische,0,0,0,0,1,0
journalists,0,1,0,0,0,0
ju,0,1,0,0,0,0
jubeln,0,0,0,0,1,0
jubiläum,1,0,0,0,0,0
jubüz,0,0,0,0,1,0
jugend,0,0,0,0,2,0
jugendamt,0,0,0,0,1,0
jugendliche,0,0,0,0,1,0
jugendorganisation,0,0,0,0,1,0
julis,0,0,0,0,1,0
julitz,0,0,0,0,1,0
jung,0,0,0,0,2,1
junge,2,0,0,0,4,0
juristisch,0,0,0,1,0,0
jury,1,2,0,0,0,0
juso,0,0,1,0,0,0
just,0,0,0,3,0,0
justice,0,1,0,2,0,0
justin,0,0,0,0,1,0
justiz,0,0,0,0,2,0
justizminister,0,0,0,0,2,0
justizministerin,0,0,1,0,1,0
justizministerium,0,1,0,0,2,0
justizsenator,0,0,0,0,0,1
justno,0,1,0,0,0,0
justsaying,1,0,0,0,0,0
jährig,0,0,0,0,2,0
jährigen,1,0,0,0,0,0
jüngst,0,0,0,0,0,1
jüngste,0,0,0,1,0,0
kabulaiport,0,0,0,0,1,0
kaderschmieden,0,0,0,0,1,0
kadın,0,2,0,0,0,0
kaeser,0,0,0,0,1,0
kaffee,0,0,0,0,1,0
kaffeeservice,0,1,0,0,0,0
kahane,0,0,0,0,1,0
kaiserzeit,1,0,0,0,0,0
kalkül,2,0,0,0,0,0
kamera,0,2,0,0,0,0
kampagne,0,0,0,3,0,0
kampf,0,3,0,0,4,3
kampffähig,0,0,0,0,1,0
kampmannroth,0,0,0,2,0,0
kanada,0,0,0,0,1,0
kanal,0,0,0,0,1,0
kanalratte,0,0,0,0,2,0
kandelistüberall,0,0,0,0,1,0
kandidat,0,1,0,0,1,0
kandidaten,0,0,0,0,1,0
kannste,0,0,0,0,1,0
kannweg,0,0,0,0,2,0
kanten,0,1,0,0,0,0
kanzler,1,0,0,0,1,0
kanzlerkandidatin,0,0,0,1,0,0
kanäle,0,0,0,0,1,0
kapitalismus,1,0,0,0,0,0
kaputt,0,1,0,2,0,0
kaputtgespart,0,0,0,0,1,0
kardinalproblem,0,0,0,0,1,0
karliczeknix,1,0,0,0,0,0
karlsruhe,0,0,0,0,1,0
karneval,0,0,0,0,2,0
karriere,1,0,1,0,0,0
karriereleiter,1,0,0,0,0,0
kartellparteien,0,0,0,0,1,0
kasse,0,0,0,0,1,0
kassel,0,0,0,0,0,3
kassiererin,0,1,0,0,0,0
katastrophale,0,0,0,0,2,0
katholik,0,0,0,0,2,0
katholisch,0,0,1,0,1,0
kaufleute,0,0,0,0,1,0
kaum,0,0,0,1,1,0
kaupert,0,0,0,0,1,0
kausal,0,0,0,0,1,0
kebekus,1,0,0,0,0,0
keep,0,0,0,2,0,0
kehren,0,0,0,0,1,0
kein,1,4,1,0,13,0
keine,1,0,0,0,0,0
keingenderzwang,0,0,4,0,0,0
keingradweiter,1,2,0,0,0,0
kenia,0,0,0,0,2,0
kennen,1,1,0,0,4,4
kennzeichnen,0,0,0,0,1,0
kerl,0,0,0,0,1,0
kernfrage,0,0,0,1,0,0
kernklientel,0,0,0,0,1,0
kevin,0,1,0,0,0,0
key,0,0,0,1,0,0
ki,1,0,0,0,0,0
kibera,0,0,0,1,0,0
kieler,0,0,0,0,1,0
kind,0,0,2,0,17,1
kinder,0,0,0,0,2,0
kinderarmut,1,0,0,0,1,0
kindererziehung,1,0,1,0,0,0
kinderfeindlich,0,0,0,0,1,0
kindergärten,0,0,0,0,1,0
kinderinnen,0,0,0,0,2,0
kindisch,0,0,0,0,1,0
king,0,1,0,0,0,0
kipping,0,2,0,0,0,0
kirche,0,0,1,0,5,0
kiste,1,0,1,0,0,0
kita,1,1,0,0,5,0
kitabroschüre,0,0,0,0,1,0
klage,0,1,0,0,2,0
klamm,0,0,0,0,1,0
klang,0,0,1,0,0,0
klappen,0,0,1,0,0,0
klar,0,1,0,0,1,0
klaren,2,2,5,1,8,0
klarer,0,0,0,0,1,0
klares,1,0,0,1,0,0
klarheit,0,0,0,0,1,1
klarstellung,0,0,0,0,1,0
klartext,0,0,0,1,1,0
klasse,0,0,0,0,1,0
klaus,0,0,0,0,0,1
kleiderfokus,0,1,0,0,0,0
klein,1,0,0,0,1,1
kleine,0,0,0,0,3,0
kleinermannwasnun,0,0,0,0,1,0
kleinschreibung,0,0,1,0,0,0
kleinste,0,0,0,0,1,0
klima,3,0,0,1,7,2
klimafanatiker,0,0,0,0,2,0
klimagerechtigkeit,1,5,0,0,0,0
klimahysterie,0,0,0,0,3,0
klimakrise,3,1,0,0,0,0
klimakrisen,0,0,0,0,1,0
klimanazis,0,0,0,0,2,0
klimapolitik,0,1,0,0,1,0
klimareligion,0,0,0,0,1,0
klimarettung,0,0,0,0,1,0
klimaschutz,0,3,1,2,1,0
klimasekte,0,0,0,0,1,0
klimastreik,0,3,0,0,0,0
klimaterror,1,0,0,0,0,0
klimaunsinn,0,0,0,0,1,0
klimawahn,0,0,0,0,4,0
klimawandel,0,2,0,0,5,0
klimawandelleugner,0,1,0,0,0,0
klingen,0,0,2,0,0,0
klingt,0,0,0,0,0,1
klischee,1,0,0,0,0,1
klobuchar,0,0,0,0,0,2
kluge,1,0,0,0,0,0
klären,0,1,0,0,0,0
knallen,0,0,0,0,1,0
kneipenbezeichnungen,0,0,0,0,0,1
knesset,0,0,0,1,0,0
knicken,0,0,0,0,1,0
knieschuss,0,0,0,0,1,0
know,0,2,0,0,0,0
knöpfen,0,0,0,0,1,0
knüpfen,0,1,0,0,0,0
koalitionsfähig,0,0,0,0,1,0
koalitionsvertrag,0,0,0,0,1,0
koblenz,0,0,0,0,1,0
kochen,0,0,0,0,1,0
koeppen,0,0,1,0,0,0
koffern,0,0,0,0,1,0
kohleausstieg,0,0,0,0,1,0
kohlen,1,0,0,0,0,0
kolleg,0,0,0,0,2,0
kollege,2,0,4,1,4,1
kollegenschar,0,0,0,0,0,1
kollegin,2,1,0,1,0,0
kolossal,0,1,0,0,0,0
kolumbianischen,0,0,0,0,1,0
kolumne,0,0,0,1,0,0
kombo,0,1,0,0,0,0
komisch,0,1,0,0,0,0
kommen,0,0,3,1,1,0
kommend,0,0,0,0,1,0
kommende,0,0,0,0,0,1
kommentar,0,1,1,0,1,1
kommentieren,1,0,0,0,1,1
kommission,2,0,0,0,0,0
kommt,1,1,0,0,1,0
kommunal,0,0,0,1,0,0
kommunalparlamenten,1,0,0,0,0,0
kommune,0,0,0,1,1,0
kommunikation,0,0,0,0,1,1
kommunikationsformen,1,0,0,0,0,0
kommunizieren,0,0,0,0,1,1
kompetent,0,0,0,0,1,0
kompetenz,1,0,2,0,0,0
komplett,1,0,0,0,1,0
komplexität,0,0,2,0,1,0
kompliment,0,0,0,0,1,0
komplizieren,0,0,1,0,0,0
komponente,1,0,0,0,0,0
kompromiss,0,0,0,0,1,0
konformen,0,0,1,0,0,0
kongress,0,0,0,0,0,1
konjunkturell,1,0,0,0,0,0
konjunkturpaket,1,1,0,0,1,0
konjunkturpolitik,0,0,0,1,0,0
konkurrenz,0,0,0,0,3,0
konmt,0,0,0,0,1,0
konsens,0,1,0,0,0,0
konsequent,1,0,1,2,2,0
konsequenz,2,0,0,0,1,0
konservativ,1,3,1,1,1,0
konservative,0,0,0,1,1,1
konservativen,0,0,0,0,2,0
konservativwarmal,0,0,0,0,1,0
konstruieren,0,1,0,0,0,0
konstrukt,0,0,0,0,3,1
konstruktion,0,0,0,0,1,0
kontext,0,0,0,0,1,0
kontinent,0,0,0,0,1,0
kontinuierliche,1,0,0,0,0,0
kontrolle,0,0,0,0,3,0
kontrovers,0,0,0,0,1,0
konventio,0,0,0,0,0,1
konvention,0,0,0,0,0,1
konzept,2,0,0,0,0,1
konzern,0,0,0,0,0,1
konzerne,0,0,0,0,1,0
konzerninteressen,0,1,0,0,0,0
kooperation,0,0,1,0,0,0
kopf,1,1,0,1,3,2
kopfgeburt,0,0,0,0,1,0
kopfnoten,0,0,0,0,2,0
kopieren,0,0,0,0,1,0
korrekt,1,2,0,1,6,1
korrektheit,0,0,0,0,1,1
korrelliert,0,1,0,0,0,0
korrigieren,0,0,0,1,0,0
korruption,0,0,0,1,0,0
kosmetikblogs,0,0,0,0,1,0
kosten,0,0,0,2,0,0
kostüme,0,0,0,0,1,0
kraft,1,0,0,0,1,0
