,AFD,CDUCSU,FDP,GRUENE,LINKE,SPD,var
2019-05-09,0.0,0.0,3.0,6.0,9.0,1.0,Geschlecht
2019-05-10,0.0,0.0,3.0,7.0,11.0,1.0,Geschlecht
2019-05-11,0.0,0.0,3.0,6.0,9.0,1.0,Geschlecht
2019-05-12,0.0,0.0,3.0,7.0,9.0,1.0,Geschlecht
2019-05-13,0.0,0.0,3.0,7.0,9.0,1.0,Geschlecht
2019-05-14,0.0,0.0,3.0,7.0,9.0,1.0,Geschlecht
2019-05-15,0.0,0.0,3.0,8.0,9.0,1.0,Geschlecht
2019-05-16,0.0,0.0,3.0,11.0,9.0,1.0,Geschlecht
2019-05-17,0.0,0.0,5.0,12.0,7.0,2.0,Geschlecht
2019-05-18,0.0,0.0,5.0,13.0,6.0,2.0,Geschlecht
2019-05-19,0.0,0.0,5.0,14.0,6.0,2.0,Geschlecht
2019-05-20,0.0,0.0,5.0,15.0,6.0,2.0,Geschlecht
2019-05-21,0.0,0.0,6.0,15.0,6.0,2.0,Geschlecht
2019-05-22,0.0,0.0,10.0,15.0,6.0,2.0,Geschlecht
2019-05-23,0.0,0.0,10.0,14.0,7.0,2.0,Geschlecht
2019-05-24,1.0,0.0,10.0,15.0,7.0,2.0,Geschlecht
2019-05-25,1.0,0.0,10.0,15.0,7.0,2.0,Geschlecht
2019-05-26,1.0,0.0,10.0,15.0,7.0,2.0,Geschlecht
2019-05-27,1.0,0.0,10.0,15.0,7.0,2.0,Geschlecht
2019-05-28,1.0,0.0,9.0,15.0,8.0,3.0,Geschlecht
2019-05-29,1.0,0.0,9.0,15.0,10.0,3.0,Geschlecht
2019-05-30,1.0,0.0,9.0,15.0,10.0,3.0,Geschlecht
2019-05-31,1.0,0.0,9.0,15.0,10.0,3.0,Geschlecht
2019-06-01,3.0,0.0,9.0,15.0,8.0,3.0,Geschlecht
2019-06-02,3.0,0.0,9.0,15.0,8.0,3.0,Geschlecht
2019-06-03,3.0,0.0,10.0,15.0,9.0,2.0,Geschlecht
2019-06-04,3.0,0.0,10.0,16.0,9.0,2.0,Geschlecht
2019-06-05,4.0,0.0,10.0,16.0,10.0,2.0,Geschlecht
2019-06-06,4.0,0.0,10.0,16.0,10.0,3.0,Geschlecht
2019-06-07,4.0,0.0,10.0,16.0,10.0,3.0,Geschlecht
2019-06-08,4.0,0.0,9.0,14.0,9.0,3.0,Geschlecht
2019-06-09,4.0,0.0,9.0,12.0,7.0,3.0,Geschlecht
2019-06-10,4.0,0.0,10.0,13.0,7.0,3.0,Geschlecht
2019-06-11,4.0,0.0,10.0,13.0,7.0,4.0,Geschlecht
2019-06-12,5.0,0.0,10.0,14.0,7.0,4.0,Geschlecht
2019-06-13,5.0,2.0,10.0,14.0,9.0,4.0,Geschlecht
2019-06-14,5.0,2.0,10.0,14.0,9.0,4.0,Geschlecht
2019-06-15,5.0,2.0,10.0,11.0,9.0,4.0,Geschlecht
2019-06-16,5.0,2.0,8.0,10.0,9.0,4.0,Geschlecht
2019-06-17,5.0,2.0,7.0,9.0,10.0,4.0,Geschlecht
2019-06-18,5.0,2.0,7.0,8.0,10.0,4.0,Geschlecht
2019-06-19,5.0,2.0,7.0,7.0,10.0,5.0,Geschlecht
2019-06-20,6.0,2.0,6.0,7.0,10.0,5.0,Geschlecht
2019-06-21,6.0,2.0,2.0,7.0,10.0,5.0,Geschlecht
2019-06-22,6.0,2.0,2.0,8.0,9.0,5.0,Geschlecht
2019-06-23,5.0,2.0,2.0,7.0,9.0,5.0,Geschlecht
2019-06-24,5.0,2.0,2.0,7.0,9.0,5.0,Geschlecht
2019-06-25,5.0,2.0,2.0,7.0,9.0,5.0,Geschlecht
2019-06-26,5.0,2.0,2.0,7.0,9.0,5.0,Geschlecht
2019-06-27,5.0,2.0,3.0,8.0,8.0,4.0,Geschlecht
2019-06-28,5.0,2.0,3.0,8.0,6.0,4.0,Geschlecht
2019-06-29,5.0,2.0,3.0,8.0,6.0,4.0,Geschlecht
2019-06-30,5.0,2.0,3.0,8.0,6.0,4.0,Geschlecht
2019-07-01,3.0,2.0,3.0,8.0,6.0,4.0,Geschlecht
2019-07-02,3.0,2.0,3.0,9.0,6.0,4.0,Geschlecht
2019-07-03,4.0,2.0,2.0,9.0,5.0,4.0,Geschlecht
2019-07-04,4.0,2.0,2.0,8.0,6.0,4.0,Geschlecht
2019-07-05,3.0,2.0,2.0,8.0,5.0,4.0,Geschlecht
2019-07-06,3.0,2.0,2.0,8.0,5.0,3.0,Geschlecht
2019-07-07,3.0,2.0,2.0,8.0,5.0,3.0,Geschlecht
2019-07-08,4.0,2.0,2.0,7.0,5.0,3.0,Geschlecht
2019-07-09,4.0,2.0,2.0,7.0,5.0,5.0,Geschlecht
2019-07-10,4.0,2.0,1.0,6.0,5.0,5.0,Geschlecht
2019-07-11,4.0,2.0,1.0,5.0,5.0,4.0,Geschlecht
2019-07-12,4.0,2.0,1.0,4.0,5.0,4.0,Geschlecht
2019-07-13,4.0,0.0,1.0,4.0,3.0,4.0,Geschlecht
2019-07-14,4.0,0.0,1.0,3.0,3.0,4.0,Geschlecht
2019-07-15,4.0,0.0,1.0,3.0,3.0,4.0,Geschlecht
2019-07-16,4.0,0.0,1.0,4.0,3.0,3.0,Geschlecht
2019-07-17,4.0,0.0,1.0,4.0,3.0,3.0,Geschlecht
2019-07-18,4.0,0.0,1.0,4.0,3.0,3.0,Geschlecht
2019-07-19,4.0,0.0,1.0,4.0,4.0,2.0,Geschlecht
2019-07-20,3.0,0.0,1.0,4.0,4.0,2.0,Geschlecht
2019-07-21,3.0,0.0,1.0,4.0,4.0,2.0,Geschlecht
2019-07-22,3.0,0.0,1.0,3.0,4.0,2.0,Geschlecht
2019-07-23,3.0,0.0,1.0,3.0,4.0,2.0,Geschlecht
2019-07-24,3.0,0.0,1.0,3.0,4.0,2.0,Geschlecht
2019-07-25,3.0,0.0,1.0,3.0,4.0,2.0,Geschlecht
2019-07-26,3.0,0.0,1.0,3.0,4.0,2.0,Geschlecht
2019-07-27,3.0,0.0,0.0,2.0,4.0,2.0,Geschlecht
2019-07-28,3.0,0.0,0.0,2.0,4.0,2.0,Geschlecht
2019-07-29,4.0,0.0,0.0,2.0,4.0,2.0,Geschlecht
2019-07-30,5.0,0.0,0.0,3.0,4.0,2.0,Geschlecht
2019-07-31,5.0,0.0,0.0,3.0,4.0,2.0,Geschlecht
2019-08-01,5.0,0.0,0.0,2.0,4.0,2.0,Geschlecht
2019-08-02,4.0,0.0,0.0,2.0,4.0,2.0,Geschlecht
2019-08-03,4.0,0.0,0.0,2.0,3.0,2.0,Geschlecht
2019-08-04,4.0,0.0,0.0,2.0,3.0,3.0,Geschlecht
2019-08-05,4.0,0.0,0.0,3.0,3.0,3.0,Geschlecht
2019-08-06,5.0,0.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-07,4.0,0.0,0.0,3.0,3.0,6.0,Geschlecht
2019-08-08,4.0,0.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-09,4.0,0.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-10,4.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-11,3.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-12,4.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-13,4.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-14,4.0,1.0,0.0,3.0,3.0,4.0,Geschlecht
2019-08-15,4.0,1.0,0.0,4.0,3.0,4.0,Geschlecht
2019-08-16,4.0,1.0,0.0,4.0,2.0,4.0,Geschlecht
2019-08-17,5.0,1.0,0.0,4.0,2.0,4.0,Geschlecht
2019-08-18,5.0,1.0,0.0,4.0,1.0,4.0,Geschlecht
2019-08-19,5.0,2.0,0.0,5.0,1.0,4.0,Geschlecht
2019-08-20,5.0,2.0,0.0,5.0,1.0,5.0,Geschlecht
2019-08-21,6.0,2.0,0.0,5.0,1.0,5.0,Geschlecht
2019-08-22,6.0,2.0,0.0,6.0,1.0,5.0,Geschlecht
2019-08-23,6.0,2.0,0.0,6.0,1.0,5.0,Geschlecht
2019-08-24,6.0,2.0,0.0,6.0,1.0,5.0,Geschlecht
2019-08-25,6.0,2.0,0.0,6.0,1.0,5.0,Geschlecht
2019-08-26,6.0,2.0,0.0,6.0,1.0,5.0,Geschlecht
2019-08-27,6.0,2.0,0.0,6.0,0.0,6.0,Geschlecht
2019-08-28,5.0,2.0,0.0,6.0,0.0,7.0,Geschlecht
2019-08-29,5.0,2.0,0.0,5.0,0.0,7.0,Geschlecht
2019-08-30,5.0,2.0,0.0,5.0,0.0,7.0,Geschlecht
2019-08-31,5.0,2.0,0.0,5.0,0.0,8.0,Geschlecht
2019-09-01,5.0,2.0,0.0,5.0,0.0,8.0,Geschlecht
2019-09-02,5.0,2.0,0.0,6.0,0.0,8.0,Geschlecht
2019-09-03,5.0,2.0,0.0,6.0,0.0,7.0,Geschlecht
2019-09-04,5.0,2.0,0.0,5.0,0.0,7.0,Geschlecht
2019-09-05,4.0,2.0,0.0,5.0,0.0,6.0,Geschlecht
2019-09-06,4.0,2.0,1.0,5.0,0.0,4.0,Geschlecht
2019-09-07,4.0,2.0,1.0,5.0,0.0,4.0,Geschlecht
2019-09-08,4.0,2.0,1.0,5.0,0.0,5.0,Geschlecht
2019-09-09,4.0,1.0,1.0,5.0,0.0,5.0,Geschlecht
2019-09-10,4.0,1.0,1.0,5.0,1.0,6.0,Geschlecht
2019-09-11,3.0,1.0,1.0,5.0,1.0,7.0,Geschlecht
2019-09-12,3.0,1.0,1.0,5.0,1.0,7.0,Geschlecht
2019-09-13,3.0,1.0,1.0,5.0,1.0,7.0,Geschlecht
2019-09-14,3.0,1.0,1.0,3.0,1.0,7.0,Geschlecht
2019-09-15,3.0,1.0,1.0,4.0,1.0,7.0,Geschlecht
2019-09-16,2.0,1.0,1.0,4.0,1.0,7.0,Geschlecht
2019-09-17,3.0,1.0,1.0,4.0,1.0,9.0,Geschlecht
2019-09-18,6.0,0.0,1.0,4.0,1.0,9.0,Geschlecht
2019-09-19,6.0,0.0,1.0,4.0,2.0,8.0,Geschlecht
2019-09-20,5.0,0.0,1.0,4.0,3.0,8.0,Geschlecht
2019-09-21,5.0,0.0,2.0,3.0,3.0,9.0,Geschlecht
2019-09-22,5.0,0.0,2.0,3.0,3.0,9.0,Geschlecht
2019-09-23,5.0,1.0,2.0,4.0,3.0,9.0,Geschlecht
2019-09-24,5.0,1.0,2.0,5.0,5.0,9.0,Geschlecht
2019-09-25,5.0,1.0,2.0,6.0,6.0,10.0,Geschlecht
2019-09-26,5.0,1.0,2.0,6.0,6.0,9.0,Geschlecht
2019-09-27,5.0,1.0,2.0,7.0,7.0,8.0,Geschlecht
2019-09-28,4.0,1.0,2.0,8.0,7.0,8.0,Geschlecht
2019-09-29,4.0,1.0,2.0,8.0,7.0,8.0,Geschlecht
2019-09-30,4.0,1.0,2.0,8.0,7.0,8.0,Geschlecht
2019-10-01,4.0,2.0,2.0,8.0,7.0,9.0,Geschlecht
2019-10-02,6.0,2.0,3.0,7.0,7.0,9.0,Geschlecht
2019-10-03,6.0,2.0,3.0,7.0,7.0,9.0,Geschlecht
2019-10-04,6.0,2.0,3.0,7.0,7.0,10.0,Geschlecht
2019-10-05,6.0,2.0,3.0,7.0,7.0,11.0,Geschlecht
2019-10-06,6.0,2.0,2.0,7.0,7.0,11.0,Geschlecht
2019-10-07,6.0,2.0,2.0,7.0,7.0,11.0,Geschlecht
2019-10-08,6.0,2.0,2.0,7.0,7.0,10.0,Geschlecht
2019-10-09,6.0,2.0,2.0,7.0,7.0,11.0,Geschlecht
2019-10-10,6.0,2.0,2.0,7.0,6.0,10.0,Geschlecht
2019-10-11,6.0,2.0,2.0,7.0,6.0,10.0,Geschlecht
2019-10-12,7.0,2.0,2.0,7.0,6.0,11.0,Geschlecht
2019-10-13,7.0,2.0,2.0,7.0,6.0,11.0,Geschlecht
2019-10-14,7.0,2.0,2.0,7.0,6.0,11.0,Geschlecht
2019-10-15,7.0,2.0,2.0,8.0,6.0,12.0,Geschlecht
2019-10-16,7.0,2.0,2.0,8.0,6.0,12.0,Geschlecht
2019-10-17,7.0,2.0,2.0,8.0,7.0,10.0,Geschlecht
2019-10-18,5.0,2.0,2.0,7.0,7.0,10.0,Geschlecht
2019-10-19,5.0,2.0,2.0,7.0,6.0,10.0,Geschlecht
2019-10-20,5.0,2.0,2.0,7.0,5.0,10.0,Geschlecht
2019-10-21,5.0,2.0,1.0,7.0,5.0,9.0,Geschlecht
2019-10-22,5.0,2.0,1.0,7.0,5.0,9.0,Geschlecht
2019-10-23,5.0,1.0,1.0,6.0,5.0,9.0,Geschlecht
2019-10-24,6.0,1.0,1.0,5.0,4.0,9.0,Geschlecht
2019-10-25,6.0,1.0,2.0,4.0,3.0,8.0,Geschlecht
2019-10-26,6.0,1.0,2.0,5.0,4.0,8.0,Geschlecht
2019-10-27,6.0,1.0,2.0,4.0,3.0,9.0,Geschlecht
2019-10-28,6.0,1.0,2.0,4.0,4.0,9.0,Geschlecht
2019-10-29,6.0,1.0,2.0,5.0,4.0,9.0,Geschlecht
2019-10-30,6.0,1.0,3.0,7.0,4.0,8.0,Geschlecht
2019-10-31,6.0,0.0,3.0,7.0,4.0,7.0,Geschlecht
2019-11-01,4.0,0.0,2.0,7.0,5.0,7.0,Geschlecht
2019-11-02,4.0,0.0,2.0,7.0,5.0,7.0,Geschlecht
2019-11-03,4.0,0.0,2.0,7.0,5.0,6.0,Geschlecht
2019-11-04,4.0,0.0,2.0,7.0,6.0,5.0,Geschlecht
2019-11-05,4.0,0.0,3.0,7.0,6.0,5.0,Geschlecht
2019-11-06,4.0,0.0,3.0,8.0,6.0,5.0,Geschlecht
2019-11-07,4.0,0.0,3.0,8.0,6.0,5.0,Geschlecht
2019-11-08,4.0,0.0,3.0,8.0,6.0,4.0,Geschlecht
2019-11-09,4.0,0.0,3.0,8.0,6.0,4.0,Geschlecht
2019-11-10,4.0,0.0,3.0,8.0,6.0,3.0,Geschlecht
2019-11-11,3.0,0.0,3.0,8.0,6.0,2.0,Geschlecht
2019-11-12,3.0,0.0,3.0,9.0,6.0,2.0,Geschlecht
2019-11-13,3.0,0.0,3.0,9.0,6.0,2.0,Geschlecht
2019-11-14,3.0,0.0,4.0,7.0,7.0,1.0,Geschlecht
2019-11-15,3.0,0.0,8.0,7.0,7.0,1.0,Geschlecht
2019-11-16,2.0,0.0,9.0,7.0,6.0,1.0,Geschlecht
2019-11-17,1.0,0.0,9.0,7.0,6.0,1.0,Geschlecht
2019-11-18,1.0,0.0,9.0,8.0,6.0,1.0,Geschlecht
2019-11-19,1.0,0.0,11.0,8.0,6.0,1.0,Geschlecht
2019-11-20,1.0,0.0,11.0,9.0,6.0,1.0,Geschlecht
2019-11-21,1.0,0.0,11.0,10.0,6.0,1.0,Geschlecht
2019-11-22,1.0,0.0,11.0,10.0,6.0,1.0,Geschlecht
2019-11-23,0.0,0.0,11.0,10.0,5.0,1.0,Geschlecht
2019-11-24,0.0,0.0,10.0,11.0,5.0,1.0,Geschlecht
2019-11-25,1.0,0.0,11.0,10.0,4.0,2.0,Geschlecht
2019-11-26,2.0,0.0,11.0,10.0,4.0,1.0,Geschlecht
2019-11-27,2.0,0.0,11.0,9.0,3.0,1.0,Geschlecht
2019-11-28,2.0,0.0,11.0,8.0,3.0,1.0,Geschlecht
2019-11-29,2.0,0.0,10.0,6.0,3.0,1.0,Geschlecht
2019-11-30,2.0,0.0,10.0,6.0,3.0,1.0,Geschlecht
2019-12-01,2.0,0.0,10.0,6.0,2.0,1.0,Geschlecht
2019-12-02,2.0,0.0,10.0,6.0,2.0,1.0,Geschlecht
2019-12-03,2.0,0.0,10.0,6.0,2.0,1.0,Geschlecht
2019-12-04,2.0,0.0,10.0,6.0,1.0,1.0,Geschlecht
2019-12-05,2.0,0.0,9.0,6.0,1.0,1.0,Geschlecht
2019-12-06,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-07,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-08,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-09,2.0,0.0,9.0,5.0,1.0,1.0,Geschlecht
2019-12-10,2.0,0.0,9.0,5.0,1.0,2.0,Geschlecht
2019-12-11,2.0,0.0,10.0,5.0,1.0,2.0,Geschlecht
2019-12-12,3.0,0.0,10.0,5.0,1.0,2.0,Geschlecht
2019-12-13,3.0,0.0,10.0,5.0,1.0,2.0,Geschlecht
2019-12-14,3.0,0.0,9.0,5.0,0.0,2.0,Geschlecht
2019-12-15,3.0,0.0,5.0,5.0,0.0,2.0,Geschlecht
2019-12-16,3.0,0.0,4.0,7.0,0.0,2.0,Geschlecht
2019-12-17,3.0,0.0,4.0,7.0,0.0,2.0,Geschlecht
2019-12-18,5.0,0.0,4.0,7.0,1.0,2.0,Geschlecht
2019-12-19,5.0,0.0,2.0,7.0,1.0,2.0,Geschlecht
2019-12-20,5.0,0.0,2.0,6.0,1.0,2.0,Geschlecht
2019-12-21,6.0,0.0,2.0,5.0,2.0,2.0,Geschlecht
2019-12-22,6.0,0.0,2.0,5.0,2.0,2.0,Geschlecht
2019-12-23,6.0,0.0,2.0,5.0,2.0,2.0,Geschlecht
2019-12-24,6.0,0.0,2.0,4.0,2.0,2.0,Geschlecht
2019-12-25,5.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2019-12-26,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2019-12-27,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2019-12-28,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2019-12-29,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2019-12-30,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2019-12-31,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-01,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-02,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-03,4.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-04,5.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-05,5.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-06,5.0,1.0,1.0,4.0,2.0,2.0,Geschlecht
2020-01-07,5.0,1.0,2.0,4.0,2.0,2.0,Geschlecht
2020-01-08,5.0,1.0,2.0,4.0,2.0,2.0,Geschlecht
2020-01-09,5.0,1.0,2.0,4.0,2.0,1.0,Geschlecht
2020-01-10,5.0,1.0,1.0,5.0,2.0,1.0,Geschlecht
2020-01-11,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2020-01-12,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2020-01-13,4.0,1.0,1.0,4.0,2.0,1.0,Geschlecht
2020-01-14,4.0,1.0,2.0,7.0,3.0,1.0,Geschlecht
2020-01-15,4.0,1.0,2.0,5.0,4.0,1.0,Geschlecht
2020-01-16,4.0,1.0,2.0,5.0,4.0,1.0,Geschlecht
2020-01-17,3.0,1.0,2.0,6.0,3.0,1.0,Geschlecht
2020-01-18,3.0,1.0,2.0,7.0,4.0,1.0,Geschlecht
2020-01-19,3.0,1.0,2.0,7.0,4.0,1.0,Geschlecht
2020-01-20,2.0,1.0,2.0,8.0,4.0,1.0,Geschlecht
2020-01-21,2.0,1.0,2.0,9.0,4.0,1.0,Geschlecht
2020-01-22,2.0,1.0,7.0,9.0,4.0,1.0,Geschlecht
2020-01-23,3.0,1.0,7.0,9.0,4.0,1.0,Geschlecht
2020-01-24,3.0,0.0,7.0,9.0,4.0,1.0,Geschlecht
2020-01-25,3.0,0.0,8.0,10.0,4.0,2.0,Geschlecht
2020-01-26,3.0,0.0,8.0,10.0,4.0,2.0,Geschlecht
2020-01-27,3.0,0.0,9.0,10.0,4.0,1.0,Geschlecht
2020-01-28,3.0,0.0,9.0,11.0,4.0,1.0,Geschlecht
2020-01-29,4.0,0.0,9.0,11.0,5.0,1.0,Geschlecht
2020-01-30,4.0,0.0,9.0,12.0,6.0,1.0,Geschlecht
2020-01-31,4.0,0.0,10.0,13.0,8.0,1.0,Geschlecht
2020-02-01,4.0,0.0,10.0,13.0,8.0,1.0,Geschlecht
2020-02-02,4.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-03,3.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-04,3.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-05,3.0,0.0,10.0,13.0,9.0,1.0,Geschlecht
2020-02-06,3.0,0.0,9.0,13.0,9.0,1.0,Geschlecht
2020-02-07,3.0,0.0,9.0,15.0,9.0,1.0,Geschlecht
2020-02-08,4.0,0.0,9.0,15.0,9.0,1.0,Geschlecht
2020-02-09,4.0,0.0,9.0,15.0,9.0,1.0,Geschlecht
2020-02-10,5.0,0.0,10.0,15.0,9.0,1.0,Geschlecht
2020-02-11,5.0,0.0,10.0,15.0,9.0,1.0,Geschlecht
2020-02-12,5.0,0.0,10.0,15.0,9.0,1.0,Geschlecht
2020-02-13,5.0,0.0,9.0,13.0,8.0,1.0,Geschlecht
2020-02-14,5.0,0.0,9.0,14.0,8.0,1.0,Geschlecht
2020-02-15,5.0,0.0,9.0,14.0,8.0,1.0,Geschlecht
2020-02-16,4.0,0.0,9.0,12.0,8.0,1.0,Geschlecht
2020-02-17,4.0,0.0,9.0,11.0,7.0,1.0,Geschlecht
2020-02-18,5.0,0.0,9.0,11.0,7.0,1.0,Geschlecht
2020-02-19,5.0,0.0,9.0,10.0,6.0,1.0,Geschlecht
2020-02-20,5.0,0.0,9.0,9.0,6.0,1.0,Geschlecht
2020-02-21,5.0,0.0,4.0,9.0,6.0,1.0,Geschlecht
2020-02-22,4.0,0.0,4.0,9.0,6.0,1.0,Geschlecht
2020-02-23,4.0,0.0,4.0,9.0,6.0,1.0,Geschlecht
2020-02-24,4.0,0.0,3.0,8.0,6.0,0.0,Geschlecht
2020-02-25,4.0,0.0,3.0,8.0,6.0,2.0,Geschlecht
2020-02-26,4.0,0.0,2.0,9.0,6.0,2.0,Geschlecht
2020-02-27,4.0,0.0,2.0,8.0,6.0,2.0,Geschlecht
2020-02-28,3.0,0.0,2.0,9.0,5.0,2.0,Geschlecht
2020-02-29,3.0,0.0,2.0,8.0,4.0,2.0,Geschlecht
2020-03-01,3.0,0.0,1.0,7.0,2.0,3.0,Geschlecht
2020-03-02,3.0,0.0,1.0,7.0,2.0,3.0,Geschlecht
2020-03-03,3.0,0.0,1.0,7.0,1.0,6.0,Geschlecht
2020-03-04,3.0,0.0,1.0,7.0,1.0,6.0,Geschlecht
2020-03-05,3.0,0.0,1.0,8.0,1.0,6.0,Geschlecht
2020-03-06,3.0,0.0,1.0,9.0,2.0,7.0,Geschlecht
2020-03-07,3.0,0.0,1.0,9.0,2.0,7.0,Geschlecht
2020-03-08,3.0,0.0,2.0,9.0,6.0,9.0,Geschlecht
2020-03-09,2.0,0.0,2.0,9.0,6.0,9.0,Geschlecht
2020-03-10,2.0,0.0,2.0,8.0,6.0,9.0,Geschlecht
2020-03-11,1.0,0.0,1.0,8.0,6.0,9.0,Geschlecht
2020-03-12,1.0,0.0,1.0,8.0,6.0,9.0,Geschlecht
2020-03-13,1.0,0.0,1.0,8.0,6.0,9.0,Geschlecht
2020-03-14,1.0,0.0,1.0,7.0,6.0,9.0,Geschlecht
2020-03-15,1.0,0.0,1.0,6.0,5.0,9.0,Geschlecht
2020-03-16,1.0,0.0,4.0,6.0,5.0,9.0,Geschlecht
2020-03-17,1.0,0.0,6.0,6.0,7.0,9.0,Geschlecht
2020-03-18,1.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-19,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-20,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-21,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-22,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-23,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-24,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-25,0.0,0.0,8.0,6.0,7.0,9.0,Geschlecht
2020-03-26,0.0,0.0,8.0,7.0,8.0,7.0,Geschlecht
2020-03-27,0.0,0.0,8.0,6.0,9.0,7.0,Geschlecht
2020-03-28,0.0,0.0,8.0,6.0,9.0,7.0,Geschlecht
2020-03-29,0.0,0.0,8.0,5.0,9.0,7.0,Geschlecht
2020-03-30,0.0,0.0,8.0,5.0,9.0,7.0,Geschlecht
2020-03-31,0.0,0.0,8.0,5.0,9.0,6.0,Geschlecht
2020-04-01,0.0,0.0,8.0,5.0,9.0,6.0,Geschlecht
2020-04-02,0.0,0.0,8.0,5.0,9.0,3.0,Geschlecht
2020-04-03,0.0,0.0,9.0,6.0,9.0,4.0,Geschlecht
2020-04-04,0.0,0.0,9.0,5.0,9.0,5.0,Geschlecht
2020-04-05,0.0,0.0,9.0,4.0,9.0,4.0,Geschlecht
2020-04-06,0.0,0.0,9.0,4.0,9.0,4.0,Geschlecht
2020-04-07,2.0,0.0,8.0,3.0,5.0,2.0,Geschlecht
2020-04-08,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-09,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-10,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-11,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-12,2.0,0.0,8.0,4.0,5.0,2.0,Geschlecht
2020-04-13,2.0,0.0,8.0,4.0,6.0,2.0,Geschlecht
2020-04-14,2.0,0.0,8.0,4.0,6.0,2.0,Geschlecht
2020-04-15,2.0,0.0,7.0,4.0,7.0,2.0,Geschlecht
2020-04-16,3.0,0.0,5.0,4.0,5.0,2.0,Geschlecht
2020-04-17,3.0,0.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-18,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-19,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-20,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-21,3.0,1.0,3.0,4.0,5.0,2.0,Geschlecht
2020-04-22,3.0,1.0,3.0,5.0,5.0,2.0,Geschlecht
2020-04-23,3.0,1.0,3.0,5.0,5.0,2.0,Geschlecht
2020-04-24,3.0,1.0,3.0,5.0,5.0,2.0,Geschlecht
2020-04-25,3.0,1.0,3.0,6.0,4.0,2.0,Geschlecht
2020-04-26,3.0,1.0,3.0,6.0,3.0,3.0,Geschlecht
2020-04-27,3.0,1.0,3.0,6.0,3.0,3.0,Geschlecht
2020-04-28,3.0,1.0,3.0,7.0,3.0,5.0,Geschlecht
2020-04-29,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-04-30,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-05-01,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-05-02,3.0,1.0,3.0,7.0,4.0,5.0,Geschlecht
2020-05-03,3.0,1.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-04,3.0,1.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-05,3.0,1.0,2.0,7.0,3.0,4.0,Geschlecht
2020-05-06,3.0,1.0,2.0,7.0,3.0,4.0,Geschlecht
2020-05-07,1.0,2.0,2.0,6.0,3.0,4.0,Geschlecht
2020-05-08,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
2020-05-09,1.0,2.0,2.0,6.0,4.0,4.0,Geschlecht
